2023-11-27 16:52:49,830 INFO    : Initialize...
2023-11-29 21:53:05,075 INFO    : GPU_QUERY-Available GPUs are: [0,1], choose GPU#0 to use
2023-11-29 21:53:25,176 INFO    : GPU_QUERY-Available GPUs are: [0,1], choose GPU#0 to use
2023-11-29 21:53:45,304 INFO    : GPU_QUERY-Available GPUs are: [0,1], choose GPU#0 to use
2023-11-29 21:54:05,403 INFO    : GPU_QUERY-Available GPUs are: [0,1], choose GPU#0 to use
2023-11-29 21:54:25,500 INFO    : GPU_QUERY-Available GPUs are: [0,1], choose GPU#0 to use
2023-11-29 21:54:45,592 INFO    : GPU_QUERY-Available GPUs are: [0,1], choose GPU#0 to use
2023-11-29 21:54:55,600 INFO    : EVOLVE[14-gen]-Finish the evaluation
2023-11-29 21:54:55,601 INFO    : EVOLVE[14-gen]-Finish the updating
2023-11-29 21:54:55,641 INFO    : EVOLVE[15-gen]-Begin pso evolution
2023-11-29 21:54:55,706 INFO    : EVOLVE[15-gen]-Finish pso evolution
2023-11-29 21:54:55,706 INFO    : EVOLVE[15-gen]-Begin to evaluate the fitness
2023-11-29 21:55:15,900 INFO    : GPU_QUERY-Available GPUs are: [0,1], choose GPU#0 to use
2023-11-29 21:55:15,900 INFO    : Begin to train particle15_00
2023-11-29 21:55:15,916 INFO    : Begin to train particle15_01
2023-11-29 22:19:49,767 INFO    : GPU_QUERY-Available GPUs are: [0,1], choose GPU#0 to use
2023-11-29 22:19:49,768 INFO    : Begin to train particle15_02
2023-11-29 22:19:49,785 INFO    : Begin to train particle15_03
2023-11-29 22:41:14,454 INFO    : GPU_QUERY-Available GPUs are: [0,1], choose GPU#0 to use
2023-11-29 22:41:14,454 INFO    : Begin to train particle15_04
2023-11-29 22:41:14,473 INFO    : Begin to train particle15_05
2023-11-29 22:56:45,038 INFO    : GPU_QUERY-Available GPUs are: [0,1], choose GPU#0 to use
2023-11-29 22:56:45,038 INFO    : Begin to train particle15_06
2023-11-29 22:56:45,054 INFO    : Begin to train particle15_07
2023-11-29 23:20:50,571 INFO    : GPU_QUERY-Available GPUs are: [0,1], choose GPU#0 to use
2023-11-29 23:20:50,571 INFO    : Begin to train particle15_08
2023-11-29 23:20:50,593 INFO    : Begin to train particle15_09
2023-11-29 23:46:27,870 INFO    : GPU_QUERY-Available GPUs are: [0,1], choose GPU#0 to use
2023-11-29 23:46:27,871 INFO    : Begin to train particle15_10
2023-11-29 23:46:27,885 INFO    : Begin to train particle15_11
2023-11-30 00:08:47,110 INFO    : GPU_QUERY-Available GPUs are: [0,1], choose GPU#0 to use
2023-11-30 00:08:47,111 INFO    : Begin to train particle15_12
2023-11-30 00:08:47,122 INFO    : Begin to train particle15_13
2023-11-30 00:34:09,814 INFO    : GPU_QUERY-Available GPUs are: [0,1], choose GPU#0 to use
2023-11-30 00:34:09,815 INFO    : Begin to train particle15_14
2023-11-30 00:34:09,835 INFO    : Begin to train particle15_15
2023-11-30 00:57:36,033 INFO    : GPU_QUERY-Available GPUs are: [0,1], choose GPU#0 to use
2023-11-30 00:57:36,033 INFO    : Begin to train particle15_16
2023-11-30 00:57:36,044 INFO    : Begin to train particle15_17
2023-11-30 01:23:18,767 INFO    : GPU_QUERY-Available GPUs are: [0,1], choose GPU#0 to use
2023-11-30 01:23:18,767 INFO    : Begin to train particle15_18
2023-11-30 01:23:18,776 INFO    : Begin to train particle15_19
2023-11-30 01:47:27,863 INFO    : GPU_QUERY-Available GPUs are: [0,1], choose GPU#0 to use
2023-11-30 01:47:47,946 INFO    : GPU_QUERY-Available GPUs are: [0,1], choose GPU#0 to use
2023-11-30 01:48:08,038 INFO    : GPU_QUERY-Available GPUs are: [0,1], choose GPU#0 to use
2023-11-30 01:48:28,165 INFO    : GPU_QUERY-Available GPUs are: [0,1], choose GPU#0 to use
2023-11-30 01:48:48,284 INFO    : GPU_QUERY-Available GPUs are: [0,1], choose GPU#0 to use
2023-11-30 01:49:08,365 INFO    : GPU_QUERY-Available GPUs are: [0,1], choose GPU#0 to use
2023-11-30 01:49:28,454 INFO    : GPU_QUERY-Available GPUs are: [0,1], choose GPU#0 to use
2023-11-30 01:49:48,544 INFO    : GPU_QUERY-Available GPUs are: [0,1], choose GPU#0 to use
2023-11-30 01:50:08,634 INFO    : GPU_QUERY-Available GPUs are: [0,1], choose GPU#0 to use
2023-11-30 01:50:28,772 INFO    : GPU_QUERY-Available GPUs are: [0,1], choose GPU#0 to use
2023-11-30 01:50:38,780 INFO    : EVOLVE[15-gen]-Finish the evaluation
2023-11-30 01:50:38,781 INFO    : EVOLVE[15-gen]-Finish the updating
2023-11-30 01:50:38,827 INFO    : EVOLVE[16-gen]-Begin pso evolution
2023-11-30 01:50:38,871 INFO    : EVOLVE[16-gen]-Finish pso evolution
2023-11-30 01:50:38,871 INFO    : EVOLVE[16-gen]-Begin to evaluate the fitness
2023-11-30 01:50:59,070 INFO    : GPU_QUERY-Available GPUs are: [0,1], choose GPU#0 to use
2023-11-30 01:50:59,070 INFO    : Begin to train particle16_00
2023-11-30 01:50:59,087 INFO    : Begin to train particle16_01
2023-11-30 02:18:27,930 INFO    : GPU_QUERY-Available GPUs are: [0,1], choose GPU#0 to use
2023-11-30 02:18:27,931 INFO    : Begin to train particle16_02
2023-11-30 02:18:27,946 INFO    : Begin to train particle16_03
2023-11-30 02:42:48,736 INFO    : GPU_QUERY-Available GPUs are: [0,1], choose GPU#0 to use
2023-11-30 02:42:48,736 INFO    : Begin to train particle16_04
2023-11-30 02:42:48,750 INFO    : Begin to train particle16_05
2023-11-30 02:59:59,448 INFO    : GPU_QUERY-Available GPUs are: [0,1], choose GPU#0 to use
2023-11-30 02:59:59,449 INFO    : Begin to train particle16_06
2023-11-30 02:59:59,461 INFO    : Begin to train particle16_07
2023-11-30 03:17:48,115 INFO    : GPU_QUERY-Available GPUs are: [0,1], choose GPU#0 to use
2023-11-30 03:17:48,115 INFO    : Begin to train particle16_08
2023-11-30 03:17:48,128 INFO    : Begin to train particle16_09
2023-11-30 03:33:47,675 INFO    : GPU_QUERY-Available GPUs are: [0,1], choose GPU#0 to use
2023-11-30 03:33:47,676 INFO    : Begin to train particle16_10
2023-11-30 03:33:47,690 INFO    : Begin to train particle16_11
2023-11-30 03:59:11,237 INFO    : GPU_QUERY-Available GPUs are: [0,1], choose GPU#0 to use
2023-11-30 03:59:11,237 INFO    : Begin to train particle16_12
2023-11-30 03:59:11,253 INFO    : Begin to train particle16_13
2023-11-30 04:20:09,234 INFO    : GPU_QUERY-Available GPUs are: [0,1], choose GPU#0 to use
2023-11-30 04:20:09,235 INFO    : Begin to train particle16_14
2023-11-30 04:20:09,248 INFO    : Begin to train particle16_15
2023-11-30 04:44:53,303 INFO    : GPU_QUERY-Available GPUs are: [0,1], choose GPU#0 to use
2023-11-30 04:44:53,304 INFO    : Begin to train particle16_16
2023-11-30 04:44:53,316 INFO    : Begin to train particle16_17
2023-11-30 05:08:17,961 INFO    : GPU_QUERY-Available GPUs are: [0,1], choose GPU#0 to use
2023-11-30 05:08:17,962 INFO    : Begin to train particle16_18
2023-11-30 05:08:17,978 INFO    : Begin to train particle16_19
2023-11-30 05:33:27,262 INFO    : GPU_QUERY-Available GPUs are: [0,1], choose GPU#0 to use
2023-11-30 05:33:47,352 INFO    : GPU_QUERY-Available GPUs are: [0,1], choose GPU#0 to use
2023-11-30 05:34:07,424 INFO    : GPU_QUERY-Available GPUs are: [0,1], choose GPU#0 to use
2023-11-30 05:34:27,510 INFO    : GPU_QUERY-Available GPUs are: [0,1], choose GPU#0 to use
2023-11-30 05:34:47,602 INFO    : GPU_QUERY-Available GPUs are: [0,1], choose GPU#0 to use
2023-11-30 05:35:07,685 INFO    : GPU_QUERY-Available GPUs are: [0,1], choose GPU#0 to use
2023-11-30 05:35:27,770 INFO    : GPU_QUERY-Available GPUs are: [0,1], choose GPU#0 to use
2023-11-30 05:35:47,872 INFO    : GPU_QUERY-Available GPUs are: [0,1], choose GPU#0 to use
2023-11-30 05:36:07,958 INFO    : GPU_QUERY-Available GPUs are: [0,1], choose GPU#0 to use
2023-11-30 05:36:28,052 INFO    : GPU_QUERY-Available GPUs are: [0,1], choose GPU#0 to use
2023-11-30 05:36:38,060 INFO    : EVOLVE[16-gen]-Finish the evaluation
2023-11-30 05:36:38,061 INFO    : EVOLVE[16-gen]-Finish the updating
2023-11-30 05:36:38,109 INFO    : EVOLVE[17-gen]-Begin pso evolution
2023-11-30 05:36:38,147 INFO    : EVOLVE[17-gen]-Finish pso evolution
2023-11-30 05:36:38,147 INFO    : EVOLVE[17-gen]-Begin to evaluate the fitness
2023-11-30 05:36:58,304 INFO    : GPU_QUERY-Available GPUs are: [0,1], choose GPU#0 to use
2023-11-30 05:36:58,304 INFO    : Begin to train particle17_00
2023-11-30 05:36:58,319 INFO    : Begin to train particle17_01
2023-11-30 05:59:44,051 INFO    : GPU_QUERY-Available GPUs are: [0,1], choose GPU#0 to use
2023-11-30 05:59:44,051 INFO    : Begin to train particle17_02
2023-11-30 05:59:44,064 INFO    : Begin to train particle17_03
2023-11-30 06:20:18,228 INFO    : GPU_QUERY-Available GPUs are: [0,1], choose GPU#0 to use
2023-11-30 06:20:18,229 INFO    : Begin to train particle17_04
2023-11-30 06:20:18,246 INFO    : Begin to train particle17_05
2023-11-30 06:37:31,737 INFO    : GPU_QUERY-Available GPUs are: [0,1], choose GPU#0 to use
2023-11-30 06:37:31,737 INFO    : Begin to train particle17_06
2023-11-30 06:37:31,747 INFO    : Begin to train particle17_07
2023-11-30 07:03:23,121 INFO    : GPU_QUERY-Available GPUs are: [0,1], choose GPU#0 to use
2023-11-30 07:03:23,121 INFO    : Begin to train particle17_08
2023-11-30 07:03:23,135 INFO    : Begin to train particle17_09
2023-11-30 07:25:25,656 INFO    : GPU_QUERY-Available GPUs are: [0,1], choose GPU#0 to use
2023-11-30 07:25:25,657 INFO    : Begin to train particle17_10
2023-11-30 07:25:25,668 INFO    : Begin to train particle17_11
2023-11-30 07:48:00,815 INFO    : GPU_QUERY-Available GPUs are: [0,1], choose GPU#0 to use
2023-11-30 07:48:00,816 INFO    : Begin to train particle17_12
2023-11-30 07:48:00,831 INFO    : Begin to train particle17_13
2023-11-30 08:11:13,249 INFO    : GPU_QUERY-Available GPUs are: [0,1], choose GPU#0 to use
2023-11-30 08:11:13,250 INFO    : Begin to train particle17_14
2023-11-30 08:11:13,266 INFO    : Begin to train particle17_15
2023-11-30 08:34:38,906 INFO    : GPU_QUERY-Available GPUs are: [0,1], choose GPU#0 to use
2023-11-30 08:34:38,906 INFO    : Begin to train particle17_16
2023-11-30 08:34:38,923 INFO    : Begin to train particle17_17
2023-11-30 08:58:15,755 INFO    : GPU_QUERY-Available GPUs are: [0,1], choose GPU#0 to use
2023-11-30 08:58:15,755 INFO    : Begin to train particle17_18
2023-11-30 08:58:15,765 INFO    : Begin to train particle17_19
2023-11-30 09:21:15,119 INFO    : GPU_QUERY-Available GPUs are: [0,1], choose GPU#0 to use
2023-11-30 09:21:35,221 INFO    : GPU_QUERY-Available GPUs are: [0,1], choose GPU#0 to use
2023-11-30 09:21:55,302 INFO    : GPU_QUERY-Available GPUs are: [0,1], choose GPU#0 to use
2023-11-30 09:22:15,398 INFO    : GPU_QUERY-Available GPUs are: [0,1], choose GPU#0 to use
2023-11-30 09:22:35,483 INFO    : GPU_QUERY-Available GPUs are: [0,1], choose GPU#0 to use
2023-11-30 09:22:55,573 INFO    : GPU_QUERY-Available GPUs are: [0,1], choose GPU#0 to use
2023-11-30 09:23:15,659 INFO    : GPU_QUERY-Available GPUs are: [0,1], choose GPU#0 to use
2023-11-30 09:23:35,776 INFO    : GPU_QUERY-Available GPUs are: [0,1], choose GPU#0 to use
2023-11-30 09:23:55,883 INFO    : GPU_QUERY-Available GPUs are: [0,1], choose GPU#0 to use
2023-11-30 09:24:15,969 INFO    : GPU_QUERY-Available GPUs are: [0,1], choose GPU#0 to use
2023-11-30 09:24:25,976 INFO    : EVOLVE[17-gen]-Finish the evaluation
2023-11-30 09:24:25,977 INFO    : EVOLVE[17-gen]-Finish the updating
2023-11-30 09:24:26,010 INFO    : EVOLVE[18-gen]-Begin pso evolution
2023-11-30 09:24:26,058 INFO    : EVOLVE[18-gen]-Finish pso evolution
2023-11-30 09:24:26,058 INFO    : EVOLVE[18-gen]-Begin to evaluate the fitness
2023-11-30 09:24:46,300 INFO    : GPU_QUERY-Available GPUs are: [0,1], choose GPU#0 to use
2023-11-30 09:24:46,301 INFO    : Begin to train particle18_00
2023-11-30 09:24:46,316 INFO    : Begin to train particle18_01
2023-11-30 09:44:18,224 INFO    : GPU_QUERY-Available GPUs are: [0,1], choose GPU#0 to use
2023-11-30 09:44:18,225 INFO    : Begin to train particle18_02
2023-11-30 09:44:18,241 INFO    : Begin to train particle18_03
2023-11-30 10:06:07,152 INFO    : GPU_QUERY-Available GPUs are: [0,1], choose GPU#0 to use
2023-11-30 10:06:07,153 INFO    : Begin to train particle18_04
2023-11-30 10:06:07,175 INFO    : Begin to train particle18_05
2023-11-30 10:20:21,205 INFO    : GPU_QUERY-Available GPUs are: [0,1], choose GPU#0 to use
2023-11-30 10:20:21,206 INFO    : Begin to train particle18_06
2023-11-30 10:20:21,221 INFO    : Begin to train particle18_07
2023-11-30 10:42:46,808 INFO    : GPU_QUERY-Available GPUs are: [0,1], choose GPU#0 to use
2023-11-30 10:42:46,808 INFO    : Begin to train particle18_08
2023-11-30 10:42:46,823 INFO    : Begin to train particle18_09
2023-11-30 11:05:45,720 INFO    : GPU_QUERY-Available GPUs are: [0,1], choose GPU#0 to use
2023-11-30 11:05:45,721 INFO    : Begin to train particle18_10
2023-11-30 11:05:45,732 INFO    : Begin to train particle18_11
2023-11-30 11:28:43,522 INFO    : GPU_QUERY-Available GPUs are: [0,1], choose GPU#0 to use
2023-11-30 11:28:43,523 INFO    : Begin to train particle18_12
2023-11-30 11:28:43,537 INFO    : Begin to train particle18_13
2023-11-30 11:54:03,346 INFO    : GPU_QUERY-Available GPUs are: [0,1], choose GPU#0 to use
2023-11-30 11:54:03,347 INFO    : Begin to train particle18_14
2023-11-30 11:54:03,362 INFO    : Begin to train particle18_15
2023-11-30 12:15:29,983 INFO    : GPU_QUERY-Available GPUs are: [0,1], choose GPU#0 to use
2023-11-30 12:15:29,983 INFO    : Begin to train particle18_16
2023-11-30 12:15:29,997 INFO    : Begin to train particle18_17
2023-11-30 12:36:01,640 INFO    : GPU_QUERY-Available GPUs are: [0,1], choose GPU#0 to use
2023-11-30 12:36:01,641 INFO    : Begin to train particle18_18
2023-11-30 12:36:01,650 INFO    : Begin to train particle18_19
2023-11-30 13:03:57,131 INFO    : GPU_QUERY-Available GPUs are: [0,1], choose GPU#0 to use
2023-11-30 13:04:17,271 INFO    : GPU_QUERY-Available GPUs are: [0,1], choose GPU#0 to use
2023-11-30 13:04:37,380 INFO    : GPU_QUERY-Available GPUs are: [0,1], choose GPU#0 to use
2023-11-30 13:04:57,484 INFO    : GPU_QUERY-Available GPUs are: [0,1], choose GPU#0 to use
2023-11-30 13:05:17,572 INFO    : GPU_QUERY-Available GPUs are: [0,1], choose GPU#0 to use
2023-11-30 13:05:37,659 INFO    : GPU_QUERY-Available GPUs are: [0,1], choose GPU#0 to use
2023-11-30 13:05:57,753 INFO    : GPU_QUERY-Available GPUs are: [0,1], choose GPU#0 to use
2023-11-30 13:06:17,849 INFO    : GPU_QUERY-Available GPUs are: [0,1], choose GPU#0 to use
2023-11-30 13:06:37,936 INFO    : GPU_QUERY-Available GPUs are: [0,1], choose GPU#0 to use
2023-11-30 13:06:58,029 INFO    : GPU_QUERY-Available GPUs are: [0,1], choose GPU#0 to use
2023-11-30 13:07:08,040 INFO    : EVOLVE[18-gen]-Finish the evaluation
2023-11-30 13:07:08,040 INFO    : EVOLVE[18-gen]-Finish the updating
2023-11-30 13:07:08,088 INFO    : EVOLVE[19-gen]-Begin pso evolution
2023-11-30 13:07:08,168 INFO    : EVOLVE[19-gen]-Finish pso evolution
2023-11-30 13:07:08,168 INFO    : EVOLVE[19-gen]-Begin to evaluate the fitness
2023-11-30 13:07:28,471 INFO    : GPU_QUERY-Available GPUs are: [0,1], choose GPU#0 to use
2023-11-30 13:07:28,471 INFO    : Begin to train particle19_00
2023-11-30 13:07:28,488 INFO    : Begin to train particle19_01
2023-11-30 13:28:24,711 INFO    : GPU_QUERY-Available GPUs are: [0,1], choose GPU#0 to use
2023-11-30 13:28:24,712 INFO    : Begin to train particle19_02
2023-11-30 13:28:24,726 INFO    : Begin to train particle19_03
2023-11-30 13:49:32,637 INFO    : GPU_QUERY-Available GPUs are: [0,1], choose GPU#0 to use
2023-11-30 13:49:32,638 INFO    : Begin to train particle19_04
2023-11-30 13:49:32,648 INFO    : Begin to train particle19_05
2023-11-30 14:09:05,947 INFO    : GPU_QUERY-Available GPUs are: [0,1], choose GPU#0 to use
2023-11-30 14:09:05,948 INFO    : Begin to train particle19_06
2023-11-30 14:09:05,963 INFO    : Begin to train particle19_07
2023-11-30 14:34:24,425 INFO    : GPU_QUERY-Available GPUs are: [0,1], choose GPU#0 to use
2023-11-30 14:34:24,425 INFO    : Begin to train particle19_08
2023-11-30 14:34:24,441 INFO    : Begin to train particle19_09
2023-11-30 14:56:20,086 INFO    : GPU_QUERY-Available GPUs are: [0,1], choose GPU#0 to use
2023-11-30 14:56:20,087 INFO    : Begin to train particle19_10
2023-11-30 14:56:20,105 INFO    : Begin to train particle19_11
2023-11-30 15:17:18,592 INFO    : GPU_QUERY-Available GPUs are: [0,1], choose GPU#0 to use
2023-11-30 15:17:18,592 INFO    : Begin to train particle19_12
2023-11-30 15:17:18,609 INFO    : Begin to train particle19_13
2023-11-30 15:41:41,849 INFO    : GPU_QUERY-Available GPUs are: [0,1], choose GPU#0 to use
2023-11-30 15:41:41,849 INFO    : Begin to train particle19_14
2023-11-30 15:41:41,865 INFO    : Begin to train particle19_15
2023-11-30 16:04:26,118 INFO    : GPU_QUERY-Available GPUs are: [0,1], choose GPU#0 to use
2023-11-30 16:04:26,119 INFO    : Begin to train particle19_16
2023-11-30 16:04:26,132 INFO    : Begin to train particle19_17
2023-11-30 16:24:38,258 INFO    : GPU_QUERY-Available GPUs are: [0,1], choose GPU#0 to use
2023-11-30 16:24:38,259 INFO    : Begin to train particle19_18
2023-11-30 16:24:38,272 INFO    : Begin to train particle19_19
2023-11-30 16:48:57,671 INFO    : GPU_QUERY-Available GPUs are: [0,1], choose GPU#0 to use
2023-11-30 16:49:17,755 INFO    : GPU_QUERY-Available GPUs are: [0,1], choose GPU#0 to use
2023-11-30 16:49:37,845 INFO    : GPU_QUERY-Available GPUs are: [0,1], choose GPU#0 to use
2023-11-30 16:49:57,964 INFO    : GPU_QUERY-Available GPUs are: [0,1], choose GPU#0 to use
2023-11-30 16:50:18,086 INFO    : GPU_QUERY-Available GPUs are: [0,1], choose GPU#0 to use
2023-11-30 16:50:38,199 INFO    : GPU_QUERY-Available GPUs are: [0,1], choose GPU#0 to use
2023-11-30 16:50:58,289 INFO    : GPU_QUERY-Available GPUs are: [0,1], choose GPU#0 to use
2023-11-30 16:51:18,376 INFO    : GPU_QUERY-Available GPUs are: [0,1], choose GPU#0 to use
2023-11-30 16:51:38,531 INFO    : GPU_QUERY-Available GPUs are: [0,1], choose GPU#0 to use
2023-11-30 16:51:58,613 INFO    : GPU_QUERY-Available GPUs are: [0,1], choose GPU#0 to use
2023-11-30 16:52:08,625 INFO    : EVOLVE[19-gen]-Finish the evaluation
2023-11-30 16:52:08,625 INFO    : EVOLVE[19-gen]-Finish the updating
2023-11-30 16:52:08,671 INFO    : Total Search Time: 259158.84 seconds
2023-11-30 16:52:08,671 INFO    : 71h:59m:18s
2023-11-30 16:52:28,775 INFO    : GPU_QUERY-Available GPUs are: [0,1], choose GPU#0 to use
2023-11-30 16:52:28,775 INFO    : Begin to train particle-1_00
2023-11-30 16:52:28,792 INFO    : Begin to train particle-1_01
2023-12-01 04:47:55,904 INFO    : GPU_QUERY-Available GPUs are: [0,1], choose GPU#0 to use
2023-12-01 04:47:55,905 INFO    : Begin to train particle-1_02
2023-12-01 18:29:18,833 INFO    : GPU_QUERY-Available GPUs are: [0,1], choose GPU#0 to use
2023-12-01 18:29:28,840 INFO    : Accuracy=[0.65990]
2023-12-01 18:29:28,841 INFO    : Accuracy=[0.70250]
2023-12-01 18:29:28,842 INFO    : Accuracy=[0.73600]
